SOURCE CODE	SPECIATION	ISOLATE	ISOLATION SOURCE	LOCATION	SPECIFIC LOCATION	VNCO	TEIC	AMPI	DOXY	ERTH	NTRO	GENT	LNZD	LVFL	QUIN	STEP	TGC		Resistance count
FC	Enterococcus hirae	0223B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	I	S	I	S	I	S	S		1
FC	Enterococcus hirae	0224A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	I	R	S	S	S	S	S	S		1
FC	Enterococcus hirae	0227B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	R	S	R	S	I	S	S		4
FC	Enterococcus hirae	0230A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	R	S	I	S	R		4
FC	Enterococcus hirae	0232A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	S	S	S	I	S	S	S	S		0
FC	Enterococcus hirae	0234A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	R	S	I	I	S	S	S		2
FC	Enterococcus hirae	0235A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	I	S	I	S	S	S	S		1
FC	Enterococcus hirae	0218J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	I	S	S	S	I	S	R		3
FC	Enterococcus hirae	0219J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	R	S	S	S	I	S	R		4
FC	Enterococcus hirae	0220J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	I	S	I	S	S		2
FC	Enterococcus hirae	0221K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	I	S	S	S	S	S	R		2
FC	Enterococcus hirae	0224I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0225I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	I	S	I	S	S		2
FC	Enterococcus hirae	0230K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0239A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	R	S	S	S	I	S	R		3
FC	Enterococcus hirae	0239C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	S	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0240A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0243A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	I	S	S	S	I	S	S		0
FC	Enterococcus hirae	0244C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	S	S	S	S	S	S	R		2
FC	Enterococcus hirae	0245C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	R	I	I	I	S	I	S	R	S	S		2
FC	Enterococcus hirae	0246A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	R	R	I	I	S	R	I	R	S	S		4
FC	Enterococcus hirae	0247C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	R	S	I	S	S		3
FC	Enterococcus hirae	0249A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0236K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	S	I	I	S	S		2
FC	Enterococcus hirae	0239I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	R	S	S	S	I	S	S		2
FC	Enterococcus hirae	0240J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	I	S	S	S	I	S	S		1
FC	Enterococcus hirae	0244K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	R	S	I	S	S		3
FC	Enterococcus hirae	0245I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	S	S	S	S	I	S	S		0
FC	Enterococcus hirae	0246J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0247K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	S	S	S	S		3
FC	Enterococcus hirae	0248J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	S	S	S	S	I	S	R		2
FC	Enterococcus hirae	0249I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	I	S	S	S	S		2
FC	Enterococcus hirae	0249K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0255B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	R	S	I	S	S	S	S		2
FC	Enterococcus hirae	0256A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	I	S	I	S	S	S	S		1
FC	Enterococcus hirae	0257A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	I	S	I	S	S	S	S		1
FC	Enterococcus hirae	0257B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	I	S	S	S	S		1
FC	Enterococcus hirae	0257C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0260A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0263C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0264C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	I	S	I	S	S	S	S		1
FC	Enterococcus hirae	0265A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	S	S	I	S	S	S	R		2
FC	Enterococcus hirae	0265B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	I	S	I	S	S	S	R		2
FC	Enterococcus hirae	0268B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	I	S	I	S	S	S	S		1
FC	Enterococcus hirae	0268C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	R	I	R	S	S		3
FC	Enterococcus hirae	0255I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	I	S	I	S	I	S	S		2
FC	Enterococcus hirae	0256I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	R	S	I	S	S		3
FC	Enterococcus hirae	0257I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	S	S	I	S	I	S	S		1
FC	Enterococcus hirae	0257J	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	R	S	I	S	S	S	R		3
FC	Enterococcus hirae	0265I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	I	R	I	S	S		3
FC	Enterococcus hirae	0271I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	I	S	I	S	S	S	R		3
FC	Enterococcus hirae	0271K	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	I	S	I	S	S	S	S		2
FC	Enterococcus hirae	0272B	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	I	R	S	I	S	I	S	R		3
FC	Enterococcus hirae	0274A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	I	I	S	S	S	I	S	S		1
FC	Enterococcus hirae	0276C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	I	S	S	S	I	S	S		0
FC	Enterococcus hirae	0277A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	I	I	S	R	S	I	S	S		2
FC	Enterococcus hirae	0277C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	S	R	S	R	S	S	S	R		4
FC	Enterococcus hirae	0278C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	I	R	S	S	I	S	S	R		3
FC	Enterococcus hirae	0281B	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0286B	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	R	R	R	S	S	I	S	R	S	R		5
FC	Enterococcus hirae	0287A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	R	S	S	S	I	S	S		2
FC	Enterococcus hirae	0288C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	I	S	I	S	I	S	S		2
FC	Enterococcus hirae	0290C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	R	S	S	S	S	S	S		2
FC	Enterococcus hirae	0273I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0273J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	R	S	S	S	I	S	S		3
FC	Enterococcus hirae	0274K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	I	S	S	R	R	S	S	I	S	R	S	S		3
FC	Enterococcus hirae	0276I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0276J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0277I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	R	S	S	S	S	S	S		2
FC	Enterococcus hirae	0278J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	I	I	S	S	S	I	S	S		1
FC	Enterococcus hirae	0287J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	I	S	S	S	S		2
FC	Enterococcus hirae	0288I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	R	S	S	I	I	S	S		3
FC	Enterococcus hirae	0290I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	R	S	R	S	I	S	S		4
FC	Enterococcus hirae	0295B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	R	S	S	S	S	S	S		2
FC	Enterococcus hirae	0300B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0302A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0303B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0304A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	I	S	I	S	S		1
FC	Enterococcus hirae	0304B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0305A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	R	S	S	S	S	S	S		2
FC	Enterococcus hirae	0305B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0305C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	R	S	I	S	S	S	S		2
FC	Enterococcus hirae	0306A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0306C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	S	S	I	S	I	S	S		1
FC	Enterococcus hirae	0291I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	I	S	I	S	S	S	S		2
FC	Enterococcus hirae	0297K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0298I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	R	S	S	I	S	I	S	S		1
FC	Enterococcus hirae	0302J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	I	S	S	S	S	S	S		2
FC	Enterococcus hirae	0302K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0303K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	I	S	I	S	S		2
FC	Enterococcus hirae	0305I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0305J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	R	S	I	S	S		3
FC	Enterococcus hirae	0307I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	I	S	S	S	I	S	S		2
FC	Enterococcus hirae	0307K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0310B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	R	S	R	S	S	S	S		3
FC	Enterococcus hirae	0311C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	I	S	R	S	S	S	S		2
FC	Enterococcus hirae	0314B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	S	S	I	S	I	S	S		1
FC	Enterococcus hirae	0316C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0317A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0318A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0321A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0327B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	R	S	S	S	S		3
FC	Enterococcus hirae	0328A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	R	S	R	S	I	S	R		4
FC	Enterococcus hirae	0329B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0330B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	S	R	S	I	S	I	S	S		1
FC	Enterococcus hirae	0331B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	I	S	S	S	S		3
FC	Enterococcus hirae	0332C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	S	R	S	S	S	S	S	S		2
FC	Enterococcus hirae	0334A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	I	S	S	S	S	S	S		0
FC	Enterococcus hirae	0334B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	S	S	I	S	S	S	S		0
FC	Enterococcus hirae	0334C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	S	S	I	S	S	S	S		0
FC	Enterococcus hirae	0335C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	S	S	S	I	S	I	S	S		1
FC	Enterococcus hirae	0336A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	S	I	S	S		3
FC	Enterococcus hirae	0341A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	S	S	S	S	I	S	S		0
FC	Enterococcus hirae	0341B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	S	I	S	I	S	I	S	S		1
FC	Enterococcus hirae	0342B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	S	S	R	S	S	S	S		2
FC	Enterococcus hirae	0344A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	I	S	S	S	I	S	S		1
FC	Enterococcus hirae	0344C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	R	S	I	S	S	S	S		2
FC	Enterococcus hirae	0345A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0327I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	I	S	I	S	S	S	S		1
FC	Enterococcus hirae	0327J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0327K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0335J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0336K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	I	S	S	S	S		2
FC	Enterococcus hirae	0338K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	I	S	R	S	I	S	S		2
FC	Enterococcus hirae	0339J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0340I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	R	I	R	R	S	S	S	I	S	R		4
FC	Enterococcus hirae	0342J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	I	S	R	S	I	S	S		2
FC	Enterococcus hirae	0347A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	R	S	S	S	R		4
FC	Enterococcus hirae	0347B	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	R	S	R	S	I	S	S		3
FC	Enterococcus hirae	0351C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	I	R	S	I	S	S	S	S		1
FC	Enterococcus hirae	0359A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0361A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	I	S	R		2
FC	Enterococcus hirae	0363A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	I	S	S		0
FC	Enterococcus hirae	0347I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	I	S	S	S	S	S	S		2
FC	Enterococcus hirae	0348K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0349J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0350I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0351K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0353K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	R		3
FC	Enterococcus hirae	0354J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	I	S	R	S	S	S	S		2
FC	Enterococcus hirae	0355K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	I	S	I	S	S	S	R		3
FC	Enterococcus hirae	0360K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	I	S	R		3
FC	Enterococcus hirae	0362I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	I	S	R		2
FC	Enterococcus hirae	0363K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	I	S	S	S	I	S	R		2
FC	Enterococcus hirae	0364A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0369B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W			S	R	R	I	S	S	S	S	S	R		3
FC	Enterococcus hirae	0370B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	I	S	I	S	S		2
FC	Enterococcus hirae	0371B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	R	I	I	S	S	S	S	S	S	R		2
FC	Enterococcus hirae	0375B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	I	S	S	I	S	S	S	S		0
FC	Enterococcus hirae	0376C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0377A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	R	S	S	S	I	S	R		3
FC	Enterococcus hirae	0380A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0380C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	S	I	S	S	S	S	S	S		0
FC	Enterococcus hirae	0381C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0364J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0369J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	I	S	S	S	S	S	R		3
FC	Enterococcus hirae	0374J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	I	S	S	I	S	S	S	S		0
FC	Enterococcus hirae	0375J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	I	S	R	S	I	S	S		2
FC	Enterococcus hirae	0376K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	S	S	I	S	S	S	S		1
FC	Enterococcus hirae	0380J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0383A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	I	S	S	S	S	I	S	S		0
FC	Enterococcus hirae	0387A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	S	S	S	S	I	S	R		2
FC	Enterococcus hirae	0387C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	I	I	S	S	S	S	S	S		0
FC	Enterococcus hirae	0388A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	I	I	S	I	S	S	S	S		0
FC	Enterococcus hirae	0388B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0395C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	R	R	R	R	S	I	I	S	S	S		4
FC	Enterococcus hirae	0400C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	R	S	S	S	S		3
FC	Enterococcus hirae	0401C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0402B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0403A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0404A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0404C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	S	S	I	S	S	S	S		0
FC	Enterococcus hirae	0406A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0406B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	I	S	S	I	S	S	S	S		0
FC	Enterococcus hirae	0406C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	I	S	S	S	I	S	S		1
FC	Enterococcus hirae	0407A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	S	S	I	S	R		3
FC	Enterococcus hirae	0407C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	S	I	S	R		4
FC	Enterococcus hirae	0409C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0410C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	R	S	S	S	S	S	S		1
FC	Enterococcus hirae	0412B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	S	S	S	I	S	S	S	S		1
FC	Enterococcus hirae	0413A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	S	S	S	I	S	S	S		1
FC	Enterococcus hirae	0413B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	S	S	I	S	S	S	S		0
FC	Enterococcus hirae	0414A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	R	S	I	S	S	S	S		1
FC	Enterococcus hirae	0414C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	S	I	S	I	S	S	S	S		0
FC	Enterococcus hirae	0415A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	R	S	S	S	S	S	R		2
FC	Enterococcus hirae	0415B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0415C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	S	S	S	S	S	S	S	S		0
