Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14011040,2021-03-20 02:10:39,2021-03-20 01:29:45,550426,302637015,550426,549,177,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/013682/SRR14011040,SRX10387707,VRE-0086,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510805,SAMN14000167,simple,1352,Enterococcus faecium,VRE-0086,,,,,,,no,,,,,NML,SRA1208290,,public,755820811F4E3117E856C59803750EF7,66C625C8485A0E950BAF406BDD99C507
SRR14011025,2021-03-20 02:10:39,2021-03-20 01:28:41,521280,287451448,521280,551,174,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/013682/SRR14011025,SRX10387722,VRE-0087,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510822,SAMN14000168,simple,1352,Enterococcus faecium,VRE-0087,,,,,,,no,,,,,NML,SRA1208290,,public,11D00AF303513056664A57B082D0EB82,51E0803D6C4DB8148247D18EFDDACFD9
SRR14011017,2021-03-20 02:10:39,2021-03-20 01:29:35,845843,418040633,845843,494,275,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/013682/SRR14011017,SRX10387730,VRE-0090,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510828,SAMN14000188,simple,1352,Enterococcus faecium,VRE-0090,,,,,,,no,,,,,NML,SRA1208290,,public,C2F630678DEFC031CC392E9D5046F3A8,C6762A9E6103E670FFDE87A0C194B199
SRR14011033,2021-03-20 02:10:39,2021-03-20 01:30:14,670917,361389971,670917,538,206,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/013682/SRR14011033,SRX10387714,VRE-0094,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510812,SAMN14000173,simple,1352,Enterococcus faecium,VRE-0094,,,,,,,no,,,,,NML,SRA1208290,,public,0BAB8FC5752B8B3324EDF15EA0D7DE4D,2BEFBEBA5EE6F4DA27A8D7BFE4B01400
SRR14011015,2021-03-20 02:10:40,2021-03-20 01:27:38,651136,349418757,651136,536,197,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/013682/SRR14011015,SRX10387732,VRE-0095,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510831,SAMN14000174,simple,1352,Enterococcus faecium,VRE-0095,,,,,,,no,,,,,NML,SRA1208290,,public,DFD8A5414CE5345C12E03C9803D52974,F9F9F5A062C8AC4060B51A812BDE3297
SRR14011019,2021-03-20 02:10:39,2021-03-20 01:27:45,488995,276742480,488995,565,163,,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/013682/SRR14011019,SRX10387728,VRE-0096,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510826,SAMN14000175,simple,1352,Enterococcus faecium,VRE-0096,,,,,,,no,,,,,NML,SRA1208290,,public,AFB747417FEC7DFD8A0E761409B543EB,CED16D9FFDDF0BE78D88B0D9C190EB03
SRR14011039,2021-03-20 02:10:39,2021-03-20 01:28:32,602720,325781865,602720,540,184,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/013682/SRR14011039,SRX10387708,VRE-0103,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510808,SAMN14000181,simple,1352,Enterococcus faecium,VRE-0103,,,,,,,no,,,,,NML,SRA1208290,,public,544229835419917A72166EECE4631CC8,41F153F1CFC269F7C9DEC84914020E15
SRR14011024,2021-03-20 02:10:39,2021-03-20 01:28:08,526268,288952521,526268,549,168,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/013682/SRR14011024,SRX10387723,VRE-0104,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510820,SAMN14000182,simple,1352,Enterococcus faecium,VRE-0104,,,,,,,no,,,,,NML,SRA1208290,,public,B4D501C1C05D25D13A61FDF1FF8FBDE5,46B49DDA7476FF957053756F3A078C00
SRR14011020,2021-03-20 02:10:39,2021-03-20 01:29:15,713383,343860604,713383,482,190,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/013682/SRR14011020,SRX10387727,VRE-0139,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510825,SAMN14000153,simple,1352,Enterococcus faecium,VRE-0139,,,,,,,no,,,,,NML,SRA1208290,,public,67D59551AA2B618D8FF7B8B80AD0A0A2,49BDDB7B76B0FF7D4EEC38D5A473C6D2
SRR14011030,2021-03-20 02:10:39,2021-03-20 01:28:10,653233,315691785,653233,483,177,,https://sra-download.ncbi.nlm.nih.gov/traces/sra77/SRR/013682/SRR14011030,SRX10387717,VRE-0140,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510815,SAMN14000152,simple,1352,Enterococcus faecium,VRE-0140,,,,,,,no,,,,,NML,SRA1208290,,public,5A8D261FFCC3839034D75148F6CAED89,0B1FFDB59D22CD8AC59EDD8D1CECA618
SRR14011029,2021-03-20 02:10:39,2021-03-20 01:28:30,674318,349508450,674318,518,199,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/013682/SRR14011029,SRX10387718,VRE-0149,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510816,SAMN14000145,simple,1352,Enterococcus faecium,VRE-0149,,,,,,,no,,,,,NML,SRA1208290,,public,8C0AE14FD23B5FB220E593AA91EBE656,72FE3496DF298A2F27F375F71BCB132B
SRR14011032,2021-03-20 02:10:39,2021-03-20 01:28:36,681346,363483040,681346,533,197,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/013682/SRR14011032,SRX10387715,VRE-0160,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510813,SAMN14000165,simple,1352,Enterococcus faecium,VRE-0160,,,,,,,no,,,,,NML,SRA1208290,,public,66CD9E8BD0FB9F10D1C0E5E639106E6B,D435702CC07098A0D8E0AE55799548BA
SRR13727002,2021-02-16 22:26:08,2021-02-16 22:18:24,963342,471552494,963342,489,298,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/013405/SRR13727002,SRX10115043,ES-S-CB001-14SEP15-0121I,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8270433,SAMN13999680,simple,1351,Enterococcus faecalis,ES-S-CB001-14SEP15-0121I,,,,,,,no,,,,,NML,SRA1196976,,public,113A06609D2CC1DA238FA9E57E4900ED,E2C0C0E07B205AC999F1F09AF7187578
SRR13727006,2021-02-16 22:26:08,2021-02-16 22:19:00,815821,389794340,815821,477,245,,https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/013405/SRR13727006,SRX10115039,ES-V-CB001-21SEP15-0126C,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8270429,SAMN13999682,simple,1351,Enterococcus faecalis,ES-V-CB001-21SEP15-0126C,,,,,,,no,,,,,NML,SRA1196976,,public,174B0E1940FD5A60C744E32ABBCAECB7,9B94744D781354F76262680712287B8F
SRR13727012,2021-02-16 22:26:08,2021-02-16 22:16:41,390335,207236671,390335,530,146,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/013405/SRR13727012,SRX10115033,ES-V-CB002-10NOV15-0140C,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8270423,SAMN13999678,simple,1351,Enterococcus faecalis,ES-V-CB002-10NOV15-0140C,,,,,,,no,,,,,NML,SRA1196976,,public,6FDD0FDB119D9B87EBC0770FFB6EF5E2,9A28BD25AE75FE1884F99367BDBE2F8D
SRR13727010,2021-02-16 22:26:08,2021-02-16 22:17:39,723016,389279970,723016,538,225,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/013405/SRR13727010,SRX10115035,Ent-0002,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8270425,SAMN13999957,simple,1351,Enterococcus faecalis,Ent-0002,,,,,,,no,,,,,NML,SRA1196976,,public,191B271688FA7096FA99463D5A82F933,3719DF67D2D5454154ED398C1494268F
SRR13727013,2021-02-16 22:26:08,2021-02-16 22:18:06,755786,408678000,755786,540,234,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/013405/SRR13727013,SRX10115032,Ent-0025,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8270422,SAMN13999958,simple,1351,Enterococcus faecalis,Ent-0025,,,,,,,no,,,,,NML,SRA1196976,,public,9CD782FBF0C64F70E35D0F55848BC7DD,B9A78CB2563E7292C1744F60021045C2
SRR13727009,2021-02-16 23:15:18,2021-02-16 23:07:05,591682,321846541,591682,543,200,,https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/013405/SRR13727009,SRX10115036,Ent-0182,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8270426,SAMN13999959,simple,1351,Enterococcus faecalis,Ent-0182,,,,,,,no,,,,,NML,SRA1196976,,public,65A851AB0295A13E785BB2630F367E38,4A4A1DE6CD746760EDBAB665BB82EFBA
SRR13727016,2021-02-16 22:26:08,2021-02-16 22:18:08,755703,397999308,755703,526,220,,https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/013405/SRR13727016,SRX10115029,Ent-0276,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8270419,SAMN13999964,simple,1351,Enterococcus faecalis,Ent-0276,,,,,,,no,,,,,NML,SRA1196976,,public,C026E046F499655A642FAA339685AD72,BAF46E4F0C39F66073CEA711BAFA4811
SRR13727007,2021-02-16 22:38:57,2021-02-16 22:17:54,651133,339575470,651133,521,202,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/013405/SRR13727007,SRX10115038,Ent-0277,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8270428,SAMN13999965,simple,1351,Enterococcus faecalis,Ent-0277,,,,,,,no,,,,,NML,SRA1196976,,public,DBC433F6FF959D93AEE89C8EC766BF00,3FEB33C3B58ED834AF5E36DB03454E18
SRR13727011,2021-02-16 22:26:08,2021-02-16 22:17:37,527463,245061507,527463,464,155,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/013405/SRR13727011,SRX10115034,EntR-0190,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8270424,SAMN13999954,simple,1351,Enterococcus faecalis,EntR-0190,,,,,,,no,,,,,NML,SRA1196976,,public,5D8571DF6E83870725296AEFD04F67F6,C48BFFE20672B6EADFD51CE6E7D69770
SRR13999953,2021-03-18 22:17:15,2021-03-18 21:47:29,858116,472813687,858116,550,292,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/013671/SRR13999953,SRX10377351,NS-0004,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491950,SAMN13999808,simple,1351,Enterococcus faecalis,NS-0004,,,,,,,no,,,,,NML,SRA1207882,,public,5025DBC6F0399968A36334729C91E056,92D3BD75E7F93FC471E3336EBED71A8E
SRR13999977,2021-03-18 22:17:14,2021-03-18 21:45:43,557290,313363385,557290,562,198,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/013671/SRR13999977,SRX10377327,NS-0020,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491926,SAMN13999809,simple,1351,Enterococcus faecalis,NS-0020,,,,,,,no,,,,,NML,SRA1207882,,public,94150AA530689BE0C995875468365A5D,7A5D791B89884EF0A495C3597FCF742E
SRR14000014,2021-03-18 22:17:13,2021-03-18 21:46:41,883392,487469994,883392,551,295,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/013671/SRR14000014,SRX10377290,NS-0026,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491889,SAMN13999810,simple,1351,Enterococcus faecalis,NS-0026,,,,,,,no,,,,,NML,SRA1207882,,public,71D6831EF949C98845C640D9047068AA,A0CE2A4CDBF6FC777900B62707D36C24
SRR14000024,2021-03-18 22:17:13,2021-03-18 21:46:46,804475,429085573,804475,533,257,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/013671/SRR14000024,SRX10377280,NS-0047,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491879,SAMN13999811,simple,1351,Enterococcus faecalis,NS-0047,,,,,,,no,,,,,NML,SRA1207882,,public,F1786CDC90CF8B1561B9EE6332CFCBF8,EB9EC8180C2D19FB11D2F7F89524D713
SRR13999963,2021-03-18 22:17:14,2021-03-18 21:46:01,804937,427640945,804937,531,255,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/013671/SRR13999963,SRX10377341,NS-0053,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491940,SAMN13999812,simple,1351,Enterococcus faecalis,NS-0053,,,,,,,no,,,,,NML,SRA1207882,,public,B64B0F3410282BDA5EBC46B2D3D66EFC,3EB4F947E8333B4AC03700464E7D1F40
SRR14000000,2021-03-18 22:17:14,2021-03-18 21:46:21,759154,417562907,759154,550,253,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/013671/SRR14000000,SRX10377304,NS-0062,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491903,SAMN13999814,simple,1351,Enterococcus faecalis,NS-0062,,,,,,,no,,,,,NML,SRA1207882,,public,8C2084F1619E7285F413B28FEA6A3468,6A6FCF58B75713652ACCC910691660B3
SRR13999952,2021-03-18 22:17:15,2021-03-18 21:45:48,901001,484519046,901001,537,291,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/013671/SRR13999952,SRX10377352,NS-0078,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491951,SAMN13999816,simple,1351,Enterococcus faecalis,NS-0078,,,,,,,no,,,,,NML,SRA1207882,,public,D0C6207797197786DF75FE6699E0DB91,B9EE146C3CB6A4B8837E2C428855AB15
SRR13999967,2021-03-18 22:17:14,2021-03-18 21:45:06,645290,346780096,645290,537,231,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/013671/SRR13999967,SRX10377337,NS-0079,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491936,SAMN13999775,simple,1351,Enterococcus faecalis,NS-0079,,,,,,,no,,,,,NML,SRA1207882,,public,97AC1C4402B848B855B8018C9B500032,DBFEA595A8933C49931CEAE2805B9750
SRR13999948,2021-03-18 22:17:15,2021-03-18 21:44:52,463960,245062514,463960,528,168,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/013671/SRR13999948,SRX10377356,NS-0080,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491955,SAMN13999776,simple,1351,Enterococcus faecalis,NS-0080,,,,,,,no,,,,,NML,SRA1207882,,public,C72B8ABE94AB5C3334710F2C3B294563,F8EB929CEA0FCE872C1923D7840CF372
SRR13999954,2021-03-18 22:17:15,2021-03-18 21:44:56,645228,338474950,645228,524,226,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/013671/SRR13999954,SRX10377350,NS-0093,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491949,SAMN13999777,simple,1351,Enterococcus faecalis,NS-0093,,,,,,,no,,,,,NML,SRA1207882,,public,4E4EDA9F02115004184417C46EB00E50,2FCA32D0F9ED287D062D16735CDA2E1D
SRR13999966,2021-03-18 22:17:14,2021-03-18 21:44:58,521452,273389183,521452,524,186,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/013671/SRR13999966,SRX10377338,NS-0095,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491937,SAMN13999778,simple,1351,Enterococcus faecalis,NS-0095,,,,,,,no,,,,,NML,SRA1207882,,public,523AB50E563D28F5E856495D91CED5F1,B4E57F57D34B4236BF937CB59A964EF5
SRR13999996,2021-03-18 22:17:14,2021-03-18 21:46:07,779639,416317298,779639,533,279,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/013671/SRR13999996,SRX10377308,NS-0108,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491907,SAMN13999780,simple,1351,Enterococcus faecalis,NS-0108,,,,,,,no,,,,,NML,SRA1207882,,public,68EFD9975EA317305DAC308FE58E5943,6811086BF2AA1D8AD6F250123653CE33
SRR13999986,2021-03-18 22:17:14,2021-03-18 21:45:26,461006,243718425,461006,528,162,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/013671/SRR13999986,SRX10377318,NS-0109,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491917,SAMN13999781,simple,1351,Enterococcus faecalis,NS-0109,,,,,,,no,,,,,NML,SRA1207882,,public,D05E661202ED728CA512F4C2BE42210B,A29F980C2DB5D2DFAE745550C1097F94
SRR13999983,2021-03-18 22:17:14,2021-03-18 21:46:08,715477,376157558,715477,525,250,,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/013671/SRR13999983,SRX10377321,NS-0114,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491920,SAMN13999782,simple,1351,Enterococcus faecalis,NS-0114,,,,,,,no,,,,,NML,SRA1207882,,public,664BDD2885C13CBBEA0E031F04CE7794,9091782DDD0511B11567D0148988491E
SRR14000025,2021-03-18 22:17:13,2021-03-18 21:46:30,658203,337422934,658203,512,217,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/013671/SRR14000025,SRX10377279,NS-0147,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491878,SAMN13999784,simple,1351,Enterococcus faecalis,NS-0147,,,,,,,no,,,,,NML,SRA1207882,,public,C81097755AA0910EB8F3D771CD149D10,89F1522E0E5D3A543E5340D6D15B060B
SRR14000010,2021-03-18 22:17:13,2021-03-18 21:46:25,720392,375460226,720392,521,252,,https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/013671/SRR14000010,SRX10377294,NS-0150,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491893,SAMN13999785,simple,1351,Enterococcus faecalis,NS-0150,,,,,,,no,,,,,NML,SRA1207882,,public,DADDD278DF7ED7A2D9C624D4BEFA341E,116E7D9DA5A692C208B474463F84E0D1
SRR14000020,2021-03-18 22:17:13,2021-03-18 21:46:37,936957,507191455,936957,541,333,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/013671/SRR14000020,SRX10377284,NS-0159,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491883,SAMN13999786,simple,1351,Enterococcus faecalis,NS-0159,,,,,,,no,,,,,NML,SRA1207882,,public,D2D396E026EDAD80006438CAF3AF1DA5,E29BA8DCD86A88FB9A69AA3F3D8A3C0E
SRR13999992,2021-03-18 22:17:14,2021-03-18 21:47:59,952589,502861590,952589,527,333,,https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/013671/SRR13999992,SRX10377312,NS-0170,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491911,SAMN13999787,simple,1351,Enterococcus faecalis,NS-0170,,,,,,,no,,,,,NML,SRA1207882,,public,18C50546E0405C9DC3563731CFA17015,1473A66A6BC57BB81202362099B2D011
SRR14000009,2021-03-18 22:17:14,2021-03-18 21:47:07,1091727,549036924,1091727,502,363,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/013671/SRR14000009,SRX10377295,NS-0194,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491894,SAMN13999770,simple,1351,Enterococcus faecalis,NS-0194,,,,,,,no,,,,,NML,SRA1207882,,public,C60B58B4B283E628B7CF1B9D237BAC17,5F59DA13A1C3A35CA6EE6DC7D690D232
SRR14000022,2021-03-18 22:17:13,2021-03-18 21:47:00,795639,373760275,795639,469,234,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/013671/SRR14000022,SRX10377282,NS-0205,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491881,SAMN13999773,simple,1351,Enterococcus faecalis,NS-0205,,,,,,,no,,,,,NML,SRA1207882,,public,4F49CF8B7B25252FF7B98F77401A132C,75966BEB949678A2EA443D2250247A62
SRR13999991,2021-03-18 22:17:14,2021-03-18 21:45:54,480464,252071157,480464,524,158,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/013671/SRR13999991,SRX10377313,NS-0228,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491912,SAMN13999694,simple,1351,Enterococcus faecalis,NS-0228,,,,,,,no,,,,,NML,SRA1207882,,public,F0333B2CDC7F3043F9817A91DAC9B3B7,A8BF334988E708A98CEA844F9F3A9A46
SRR13999975,2021-03-18 22:17:14,2021-03-18 21:45:30,609182,298699644,609182,490,196,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/013671/SRR13999975,SRX10377329,NS-0238,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491928,SAMN13999767,simple,1351,Enterococcus faecalis,NS-0238,,,,,,,no,,,,,NML,SRA1207882,,public,2D0FCD888F32AD6AED74EAF77540CEDB,65B8C3D1573C81142723BF6F8388E624
SRR14000019,2021-03-18 22:17:13,2021-03-18 21:46:20,595612,283554289,595612,476,171,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/013671/SRR14000019,SRX10377285,NS-0259,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491884,SAMN13999696,simple,1351,Enterococcus faecalis,NS-0259,,,,,,,no,,,,,NML,SRA1207882,,public,8D837FAA63CEF6992592E409536ABD74,085194C94FD730ED041DC347956B3DEF
SRR14000013,2021-03-18 22:17:13,2021-03-18 21:46:20,579299,305142624,579299,526,196,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/013671/SRR14000013,SRX10377291,NS-0272,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491890,SAMN13999697,simple,1351,Enterococcus faecalis,NS-0272,,,,,,,no,,,,,NML,SRA1207882,,public,B147D3164D9E8BD9500E64130F8B7ECE,49706448DE8999F704806096A6627487
SRR14000015,2021-03-18 22:17:13,2021-03-18 21:46:26,624260,331401951,624260,530,205,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/013671/SRR14000015,SRX10377289,NS-0290,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491888,SAMN13999698,simple,1351,Enterococcus faecalis,NS-0290,,,,,,,no,,,,,NML,SRA1207882,,public,BC28EE307AFBD6D29D5348A4DEF1BE0C,BD1FB3A1DFA2E2BD98B533BC3030BF2A
SRR14000006,2021-03-18 22:17:14,2021-03-18 21:47:06,447525,232768345,447525,520,146,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/013671/SRR14000006,SRX10377298,NS-0294,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491897,SAMN13999699,simple,1351,Enterococcus faecalis,NS-0294,,,,,,,no,,,,,NML,SRA1207882,,public,54BCED6C8D5220784EAE3818E619D659,22994B4024808B3D8999A72627AA2B52
SRR13999957,2021-03-18 22:17:15,2021-03-18 21:45:20,665303,369350636,665303,555,264,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/013671/SRR13999957,SRX10377347,NS-0330,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491946,SAMN13999818,simple,1351,Enterococcus faecalis,NS-0330,,,,,,,no,,,,,NML,SRA1207882,,public,EC750855670D49DE833D3AF1E62CA3B9,517409FD01A2FA7EFD2504A4D0D8BFB9
SRR13999993,2021-03-18 22:17:14,2021-03-18 21:46:17,1066773,433561091,1066773,406,266,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/013671/SRR13999993,SRX10377311,NS-0331,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8491910,SAMN13999768,simple,1351,Enterococcus faecalis,NS-0331,,,,,,,no,,,,,NML,SRA1207882,,public,19FBBE6009B30600662810D8CF9FC3A9,0D7CBCBB7B5D812C6CA2CC1456B677F0
